flow_signal,label
"[0.97816896, 0.4934432, 0.569041, 0.67924345, 0.27455083, 0.35910138, 0.5815798, 0.1346766, 0.35049057, 0.10879606, 0.2469277, 0.39803123, 0.18914428, 0.12657903, 0.12653272, 0.20136288, 0.16443503, 0.20608571, 0.10046723, 0.13467005, 0.13326177, 0.13672182, 0.15160082, 0.19557826, 0.14901456, 0.14426313, 0.14201961, 0.17678073, 0.2677179, 0.12766743, 0.119196974, 0.2568381, 0.09749678, 0.18815298, 0.20380428, 0.19159558, 0.1254016, 0.18257408, 0.24945906, 0.22268859, 0.16058579, 0.233676, 0.18682088, 0.2093345, 0.16169229, 0.20447242, 0.12749155, 0.17597696, 0.16473342, 0.12303016, 0.11817273, 0.12412268, 0.124238506, 8.613808, 0.0067880815, 0.008214255, 0.00313919, 0.0062716706, 0.006055933, 0.0048131878, 0.0062723965, 0.006452805, 0.0043729064, 0.0064665936, 0.0034696762, 0.005875898, 0.0051775347, 0.0032983727, 0.0047734287, 0.005268152, 0.0027794037, 0.005887072, 0.0054183747, 0.004974676, 0.0020949966, 0.005162469, 0.0036305946, 0.0024792487, 0.0055621993, 0.004857668, 0.0025917157, 0.0031644297, 0.0009847227, 0.0022562535, 0.0045461655, 0.0040078284, 0.0034409326, 0.003763014, 0.002201472, 0.0045728884, 0.0039708083, 0.004156445, 0.0037031597, 0.0019664196, 0.0040982002, 0.0046073734, 0.0035819884, 0.001824755, 0.003703852, 0.004311044, 0.001864496, 0.0038169925, 0.002363075, 0.0021308982, 0.0027171792, 0.003232228, 0.0026203222, 0.0020581805, 0.0029887077, 0.0012740846, 0.0031003004, 0.0021484275, 0.0014749828, 0.0031924178, 0.002635338, 0.0027051668, 0.0019634226, 0.0019116604, 0.002668139, 0.0062717795, 0.002436125, 0.0016823581, 0.0012677015, 0.0015000341, 0.0011880529, 0.0014347184, 0.0024915945, 0.024663443, 0.0036282209, 0.0019058088, 0.0016872432, 0.0020002841, 0.0012845001, 0.0010912069, 0.0016041758, 0.0009554738, 0.0004559056, 0.0022694033, 0.0017308558, 0.0007938671, 0.0018391535, 0.0015129036, 0.00063436903, 0.0016909927, 0.001793099, 0.0021195274, 0.0012309884, 0.0024844354, 0.0005720341, 0.0010498373, 0.0005419735, 0.0010204138, 0.0008776332, 0.0015368566, 0.00060119544, 0.0019340236, 0.002082338, 0.0009071849, 0.0003769835, 0.00058441714, 0.0011542521, 0.0015321148, 0.0018258842, 0.0018783215, 0.000914413, 0.0014370481, 0.0020414689, 0.0017852515, 0.00097199884, 0.00090447196, 0.00085882924, 0.0016977687, 0.001175849, 0.0009874431, 0.000727641, 0.00060717657, 0.00046924828, 0.0010045895, 0.002023081, 0.0049385964, 0.0014915944, 0.008884402, 0.001656113, 0.0012753004, 0.0011612668, 0.0010980552, 0.000534691, 0.00068923284, 0.0011912712, 0.0014572319, 0.0011069706, 0.0011446478, 0.000456747, 0.00081191317, 0.00074312906, 0.0005696936, 0.000810441, 0.000717244, 0.0007731776, 0.00075971766, 0.0009830211, 0.00087227934, 0.00068998424, 0.0009074107, 0.00031471514, 0.00087077066, 0.00058071344, 0.0012010235, 0.00065179204, 0.0009421253, 0.0007046204, 0.0009107475, 0.0007694233, 0.0006692149, 0.0007812516, 0.00047597545, 0.00041508913, 0.0006101114, 0.00064551533, 0.000668876, 0.00034281777, 0.00064676645, 0.00054249424, 0.0006625322, 0.00045371678, 0.00087509677, 0.0014576936, 0.0011150178, 0.0011275556, 0.00072529144, 0.0006657908, 0.00046241545, 0.00026362453, 0.0004451211, 0.0002025137, 0.00056492223, 0.00065671967, 0.0003650956, 0.00057701475, 0.0051177866, 0.00054348103, 0.00057910435, 0.00036508008, 0.00044910578, 0.00047227275, 0.00056597975, 0.00036265506, 0.00034129652, 0.0012395465, 0.00045973615, 0.00022928615, 0.0005735172, 0.0007896608, 0.00070956885, 0.0009174752, 0.025041912, 0.0020785704, 0.0023256103, 0.0006914644, 0.000797431, 0.00039324217, 0.0011011842, 0.0013422092, 0.00082360406, 0.0010415348, 0.0009431117, 0.00086565845, 0.0006681831, 0.00034383815, 0.00083161204, 0.0006613758, 0.0012380062, 0.0006538151, 0.0006223944, 0.0005005423, 0.0005734864, 0.0002898987, 0.00081167166, 0.0003950641, 0.0004297229, 0.00048314058, 0.0011568305, 0.0008895638, 0.0010364156, 0.0006360108, 0.00076760567, 0.00027373817, 0.0007189176, 0.00039658276, 0.00045631538, 0.00015453172, 0.00020024744, 0.00011798553, 0.00047455012, 0.00031614542, 0.00050361577, 0.0003092386, 0.0008230332, 0.00069960335, 0.0036723115, 0.00046490115, 0.0007193809, 0.00027345988, 0.0003954984]",0.0
"[0.025891343, 0.035878237, 0.01560002, 0.036753725, 0.022922037, 0.03389623, 0.013614835, 0.029881861, 0.013113417, 0.029350195, 0.036202513, 0.020831464, 0.031750396, 0.0344815, 0.0086753275, 0.017709779, 0.03423094, 0.033294722, 0.034515567, 0.040197756, 0.021437297, 0.035497576, 0.03704724, 0.050533094, 0.018062241, 0.02432118, 0.03205379, 0.017675128, 0.025355104, 0.018842101, 0.015850943, 0.032645117, 0.03134126, 0.027271265, 0.013985902, 0.031048432, 0.01869413, 0.04196541, 0.04363297, 0.04743152, 0.061006058, 0.03482275, 0.04037782, 0.029880617, 0.042461447, 0.0438444, 0.018970858, 0.03142824, 0.023840474, 0.031203538, 0.026352113, 0.012254153, 0.02929466, 1.6297481, 0.0028260904, 0.001488199, 0.0038659512, 0.0040358193, 0.004963982, 0.0061981776, 0.0064852536, 0.007002017, 0.0066152634, 0.005552348, 0.0065206275, 0.0056191185, 0.0053680222, 0.0034826975, 0.001917864, 0.004269913, 0.0013341215, 0.0022366825, 0.004628495, 0.0038262506, 0.0078313835, 0.0047327345, 0.0036520392, 0.0101800375, 0.008639696, 0.0061621093, 0.009097241, 0.0042512156, 0.0052443133, 0.0029124198, 0.0014324551, 0.0040154876, 0.0013155213, 0.0012583209, 0.00123831, 0.00077966764, 0.0008931461, 0.0007652935, 0.0020416037, 0.0008507618, 0.0024357531, 0.003753721, 0.005134286, 0.007390397, 0.0024266115, 0.007963991, 0.0075034685, 0.007942205, 0.007685578, 0.0069906116, 0.008218763, 0.004043964, 0.0068112663, 0.0068551623, 0.0066875317, 0.0063764616, 0.0015994251, 0.0060972935, 0.0061456407, 0.0060475264, 0.002424338, 0.0067049437, 0.0055650445, 0.004814373, 0.0059498767, 0.005418104, 0.0022811845, 0.0067549758, 0.006441352, 0.0044848765, 0.006881819, 0.0020032746, 0.0023033044, 0.0024428626, 0.0058439923, 0.0050577177, 0.0036965508, 0.5798809, 0.011084887, 0.03671825, 0.038872488, 0.06002617, 0.045417108, 0.035164375, 0.009206099, 0.023784295, 0.018725324, 0.017134352, 0.00697013, 0.011134917, 0.007209538, 0.014939251, 0.030875793, 0.026478533, 0.017554563, 0.013853644, 0.025750667, 0.019412642, 0.0148950275, 0.017841835, 0.0061327536, 0.011999392, 0.026448721, 0.020228688, 0.017935239, 0.030668119, 0.022432847, 0.020341536, 0.0163928, 0.03543637, 0.09250884, 0.04868925, 0.016884917, 0.055824656, 0.021519594, 0.024818176, 0.01424407, 0.020882245, 0.019610733, 0.016478008, 0.030221533, 0.030401852, 0.074026294, 0.099628866, 0.048694886, 0.1058069, 0.11974607, 0.06616744, 0.03139061, 0.027972141, 0.018369544, 0.032716114, 0.023202041, 0.045993008, 0.024841867, 0.04219162, 0.0529359, 0.05662288, 0.015691612, 0.024409683, 0.008055115, 0.023976998, 0.018402528, 0.016057376, 0.015099116, 0.030152429, 0.039639514, 0.036337018, 0.056621075, 0.04585455, 0.09640827, 0.095998496, 0.14655124, 0.1338191, 0.04430897, 0.047388695, 0.015498793, 0.03430235, 0.037765138, 0.042040695, 0.020999942, 0.03321918, 0.049683437, 0.05545512, 0.036933444, 2.1846898, 0.15273355, 0.09675457, 0.16719228, 0.13233598, 0.14987746, 0.079389684, 0.090253375, 0.13660394, 0.10781356, 0.11988728, 0.07367108, 0.10372949, 0.0800767, 0.08055238, 0.092427365, 0.15249221, 0.09676845, 0.1492609, 0.13806956, 0.12624821, 0.17633106, 0.09295973, 0.11270467, 0.09853019, 0.15449597, 0.1699097, 0.1828733, 0.08674209, 0.08886807, 0.11723685, 0.07557748, 0.048641253, 0.117836535, 0.08538787, 0.09384325, 0.09204079, 0.09301024, 0.1028587, 0.042465694, 0.07732269, 0.11032679, 0.07559239, 0.093066946, 0.090226926, 0.15563813, 0.06986252, 0.087084696, 0.10317916, 0.08896849, 0.105669096, 0.11157598, 0.09297262, 0.115224086, 0.08612052, 0.098288804, 0.12472282, 0.086628124, 0.09737508, 0.12822676, 0.09270302, 0.103225015, 0.18186542, 0.13644657, 0.08230454, 0.10248272, 0.053882502, 0.14856209, 0.08162968, 0.13377155, 0.1079527, 0.088969395, 0.10501295, 0.07285018, 0.113531746, 0.06592321, 0.10107289, 0.10088146, 0.07819712, 0.06091415, 0.054910153, 0.07105281, 0.077795245, 0.064262584, 0.05017907, 0.07261221, 0.12099607, 0.082018964, 0.107968405, 0.07600739]",0.0
"[0.054750323, 0.04295082, 0.009556621, 0.04995704, 0.057809513, 0.049107023, 0.029688805, 0.014322147, 0.009960252, 0.011853985, 0.017787114, 0.012130487, 0.008546511, 0.004421182, 0.009829815, 0.012278882, 0.03123251, 0.036560092, 0.022149837, 0.028560618, 0.024716424, 0.026699543, 0.015272668, 0.04115153, 0.03418314, 0.018100852, 0.0123331295, 0.027956551, 0.014357133, 0.009362069, 0.005829711, 0.014747565, 0.0068550063, 0.0088403765, 0.004106949, 0.0039945478, 0.010121485, 0.008622521, 0.008861953, 0.010384107, 0.011843363, 0.018440498, 0.013922138, 0.011085229, 0.005608451, 0.013903981, 0.010027872, 0.011272488, 0.009467536, 0.010339178, 0.019567393, 0.015942324, 0.01731621, 0.01892419, 0.009869273, 0.0053705284, 0.010862883, 0.010107416, 0.0027945484, 0.006640777, 0.003060346, 0.009860365, 0.014267562, 0.0060240934, 0.003359409, 0.02112925, 0.024742005, 0.01660512, 0.0046282555, 0.0028742994, 0.0021551063, 0.005541823, 0.007751188, 0.01027737, 0.014584595, 0.003767576, 0.004197787, 0.002198866, 0.0050960467, 0.00959308, 0.015381826, 0.017914211, 0.006806788, 0.0069691525, 0.004157342, 0.0047236118, 0.003218669, 0.0034180172, 0.0022835562, 0.004061071, 0.0029154345, 0.0022393486, 0.002856576, 0.0015203815, 0.0017376498, 0.0036889021, 0.002103732, 0.001745495, 0.0015742884, 0.0009088775, 0.0019659116, 0.0025998636, 0.0028796792, 0.0035300008, 0.0023582387, 0.006028842, 0.033591557, 0.0047242995, 0.021080647, 0.009840458, 0.0035052758, 0.0053220135, 0.006142498, 0.01639382, 0.022150496, 0.025859307, 0.015488309, 0.025744095, 0.013964462, 0.021158246, 0.015769374, 0.025681382, 0.030178327, 0.020788264, 0.056191396, 0.052097343, 0.04915187, 0.08348707, 0.0046967743, 0.013772583, 0.033141382, 0.033826023, 0.038263816, 0.044772007, 0.04636635, 0.07264109, 0.083960615, 0.064621076, 0.053585105, 0.03592466, 0.019651197, 0.034937657, 0.016617205, 0.02124052, 0.012627353, 0.009752919, 0.0031648572, 0.0039329403, 0.0025307091, 0.016512444, 0.017243933, 0.024601815, 0.0095947115, 0.0055567874, 0.007538146, 0.004380129, 0.0044952543, 0.0043672267, 0.0021455493, 0.014064044, 0.010629743, 0.009860035, 0.011929781, 0.0041070697, 0.0029667502, 0.008897011, 0.0056213546, 0.0028357753, 0.015768904, 0.027536053, 0.019652177, 0.0073330826, 0.01586233, 0.015102838, 0.0049069524, 0.016729284, 0.0123476405, 0.0046630464, 0.00332634, 0.0102230655, 0.020692902, 0.018014887, 0.0042897696, 0.0050092735, 0.0032784615, 0.016443584, 0.012356819, 0.00545488, 0.0045970017, 0.01079645, 0.0035081722, 0.002206774, 0.0021500073, 0.0048884237, 0.0026985374, 0.0036181635, 0.00655152, 0.005548442, 0.009629938, 0.014849636, 0.011709191, 0.018173803, 0.011115634, 0.02248704, 0.025085893, 0.02685064, 0.029231751, 0.012939553, 0.020053202, 0.0092253545, 0.026811976, 0.034575354, 0.038781244, 0.031966556, 0.010945728, 0.012433358, 0.007927245, 0.02928857, 0.028164998, 0.017173203, 0.013660771, 0.004653373, 0.014578214, 0.009094852, 0.0070501193, 0.011525088, 0.00933703, 0.006943614, 0.002890475, 0.0026973384, 0.006623133, 0.0042832354, 0.0028062616, 0.0059919143, 0.026767159, 0.011898219, 0.008735714, 0.005563642, 0.013158975, 0.011510239, 0.00539139, 0.02427952, 0.019586792, 0.022367029, 0.018992204, 0.0057185916, 0.005546114, 0.0063860216, 0.009114096, 0.017352194, 0.013394649, 0.008913417, 0.017347883, 0.020801779, 0.006435138, 0.030864442, 0.022157328, 0.007089498, 0.0056164037, 0.0056620105, 0.015303679, 0.007389831, 0.004127133, 0.0055293175, 0.0049805255, 0.00920281, 0.0068127587, 0.0050588283, 0.003704274, 0.006895587, 0.004438832, 0.0077222236, 0.021213016, 0.021565203, 0.0058868974, 0.0025860765, 0.0030060743, 0.018227424, 0.01729646, 0.01698942, 0.004957443, 0.008552829, 0.008940769, 0.012241445, 0.0036241722, 0.0038767331, 0.0044913227, 0.002676954, 0.0030845325, 0.0035110551, 0.0032817896, 0.0033122846, 0.0068926713, 0.0048581907, 0.003929979, 0.0047427574, 0.0031417515, 0.0021954724, 0.002364075, 0.0029345409, 0.0028171514, 0.002958275]",0.0
"[0.02217361, 0.058429778, 0.03298643, 0.05486065, 0.036038823, 0.03024752, 0.09256878, 0.0654201, 0.024325415, 0.062204026, 0.04435551, 0.058950234, 0.0756245, 0.058207672, 0.036258314, 0.04599058, 0.07594102, 0.0572024, 0.04300788, 0.053003203, 0.07639869, 0.045841265, 0.058094908, 0.05849105, 0.05468884, 0.04813724, 0.04961573, 0.07878815, 0.050518285, 0.042474497, 0.052494634, 0.08575147, 0.05796055, 0.007624569, 0.0059949635, 0.0072136647, 0.0066785156, 0.009073387, 0.006657228, 0.010726469, 0.006215586, 0.009741071, 0.013011189, 0.010668858, 0.006880979, 0.005128453, 0.00813608, 0.010767381, 0.007605586, 0.008153921, 0.010041537, 0.01172102, 0.009330841, 0.010706695, 0.0069987727, 0.009241613, 0.007130556, 0.008686965, 0.010378392, 0.03087907, 0.0059137186, 0.005013064, 0.0070084245, 0.008043859, 0.008936973, 0.009978955, 0.009702074, 0.008934426, 0.007418783, 0.017433625, 0.0060375608, 0.0061195036, 0.011371574, 0.007871534, 0.01190686, 0.011317855, 0.007305745, 0.010221688, 0.009236401, 0.007822152, 0.0074925474, 0.01441058, 0.007734038, 0.009664668, 0.007881315, 0.014249651, 0.0119908955, 0.014609924, 0.011810753, 0.015639504, 0.006812576, 0.009161243, 0.007865071, 0.011004048, 0.009902868, 0.011278638, 0.009715038, 0.011821623, 0.009289342, 0.011355229, 0.007992344, 0.010323906, 0.010335048, 0.014760211, 0.011127162, 0.012462249, 0.008368509, 0.008861701, 0.011115837, 0.012203442, 0.009896358, 0.011073753, 0.012214018, 0.013209899, 0.008520737, 0.013128114, 0.010339475, 0.010712344, 0.012588364, 0.033385847, 0.008142045, 0.0066220923, 0.010134205, 0.012685282, 0.0071197175, 0.009476757, 0.012197969, 0.03539429, 0.009227109, 0.009600773, 0.011381062, 0.0076811663, 0.016684335, 0.017157132, 0.013060545, 0.01134338, 0.012674856, 0.01315902, 0.013907487, 0.008417514, 0.015349942, 0.020856783, 0.004910604, 0.0036721535, 0.0065368665, 12.869087, 0.13106807, 0.09683838, 0.14368506, 0.1594928, 0.08805324, 0.13007951, 0.13285878, 0.18476722, 0.10013863, 0.13217708, 0.08952605, 0.13336642, 0.17575319, 0.13710234, 0.18060131, 0.15846291, 0.1511124, 0.14611223, 0.21573965, 0.08531486, 0.081511274, 0.21214898, 0.14507309, 0.07429407, 0.055001564, 0.20977421, 0.12810645, 0.1364285, 0.19151543, 0.079954974, 0.086278655, 0.108983114, 0.16327113, 0.048127417, 0.13503759, 0.13078275, 0.093800604, 0.12187636, 0.08719978, 0.113906756, 0.14332122, 0.12029268, 0.09995254, 0.126214, 0.12319511, 0.1307601, 0.14078018, 0.089772455, 0.12661375, 0.16775826, 0.1035475, 0.0904984, 0.11038564, 0.08261281, 0.14181793, 0.1237763, 0.09154307, 0.102062955, 0.14103135, 0.0976919, 0.094006345, 0.10347637, 0.088324495, 0.111351214, 0.07141249, 0.1430531, 0.08484805, 0.12941378, 0.09798738, 0.09868036, 0.14004862, 0.07492391, 0.08583188, 0.11548288, 0.060887832, 0.11248596, 0.12488006, 0.17366259, 0.12838124, 0.118343376, 0.08448483, 0.07078325, 0.07690044, 0.16296704, 0.10260199, 0.072450005, 0.14846992, 0.11927919, 0.09708876, 0.0889941, 0.12327448, 0.11026764, 0.07891999, 0.09507434, 0.10408236, 0.090346135, 0.07556181, 0.17190352, 0.11456881, 0.1143615, 0.1272699, 0.14517239, 0.12490203, 0.10067111, 0.10290934, 0.13246933, 0.07752125, 0.08356437, 0.08703123, 0.15558161, 0.11388328, 0.12437276, 0.121199325, 0.12256596, 0.10712316, 0.09994417, 0.1452327, 0.053647745, 0.11263263, 0.12609339, 0.11796476, 0.14896508, 0.12233851, 0.10568988, 0.11045325, 0.10447492, 0.07710974, 0.1013418, 0.082487546, 0.087954804, 0.08123147, 0.08858361, 0.093161866, 0.107772425, 0.10419015, 0.115309, 0.1361804, 0.10099069, 0.05057611, 0.10239558, 0.082296915, 0.06191208, 0.117502496, 0.09739582, 0.10163579, 0.1346944, 0.0988695, 0.06644901, 0.11901365, 0.05832975, 0.07772539, 0.07700968, 0.072903655, 0.07707474, 0.09304971, 0.10095076, 0.09275876, 0.12120686, 0.07064525, 0.07695146, 0.08412946, 0.09428253, 0.0956803, 0.07439657, 0.08433572, 0.07708882, 0.07946361, 0.082552254]",0.0
"[0.30609488, 0.63802636, 0.49479884, 0.4998762, 0.342645, 0.28882065, 0.2277107, 0.17482482, 0.59562814, 0.6021668, 0.34665063, 0.35187998, 0.2821987, 0.32024536, 0.14728475, 0.19061597, 0.27604467, 0.34135944, 0.8094783, 0.7782604, 0.8096453, 0.734196, 1.0641215, 0.36815006, 0.3800001, 0.36772853, 0.6832924, 0.6747545, 0.30570203, 0.3460922, 0.73592293, 0.5080568, 0.16158485, 0.30087918, 1.0904944, 1.0927207, 0.8219737, 1.0888634, 0.5842007, 0.5228223, 0.60344434, 0.44879276, 0.4585374, 0.5076352, 0.67301023, 0.75879145, 0.36039165, 0.48326263, 0.6933277, 0.41190132, 0.4864593, 0.27351132, 0.49018735, 0.57270044, 1.0560118, 0.4026125, 1.408738, 0.51172835, 0.46970552, 0.7789262, 1.1556628, 0.6182148, 0.6143025, 0.7867341, 0.8158721, 0.5492445, 0.46666175, 0.03632883, 0.9335496, 0.64480937, 0.044214804, 0.37013286, 0.37157208, 0.04101972, 0.774666, 0.4529137, 0.048769798, 0.97908306, 0.7019917, 0.017158631, 0.31635457, 0.05239504, 0.53812796, 0.67954725, 0.010105228, 1.0530105, 2.2606797, 0.011148825, 0.5026037, 0.49056298, 0.06647097, 0.438306, 2.146314, 0.008008817, 0.42088565, 0.39605102, 1.1589453, 0.8889001, 0.19922128, 0.803839, 0.4480912, 0.3018585, 0.29240152, 0.32688138, 0.59374964, 1.2670099, 1.4585998, 0.8553586, 0.259939, 0.75346434, 0.5012568, 0.78374434, 0.2877838, 0.36566067, 0.36017966, 0.43236318, 0.8372785, 0.544929, 1.0310313, 0.5269438, 0.16483827, 0.7326681, 0.93576586, 1.0927441, 0.7330947, 1.096721, 1.2891335, 0.616946, 0.5246955, 0.82047254, 0.5233375, 0.80481607, 0.47526106, 0.83211243, 0.48001513, 0.30208555, 0.59017384, 0.53635925, 1.1134365, 0.47240907, 0.53786385, 0.30136806, 0.722511, 1.1546335, 0.9481589, 0.5188592, 1.056515, 2.0063825, 0.37985414, 0.85850173, 0.44119835, 0.21313763, 0.3389906, 0.6850117, 0.4041802, 0.49243465, 0.31464985, 0.49403748, 0.3199803, 0.5235189, 0.4533646, 0.4658274, 0.54523957, 0.34216103, 1.1366258, 0.91886437, 0.41566095, 0.38365713, 0.585178, 0.85173386, 0.40705052, 0.2259961, 0.3169741, 0.43229017, 0.42662278, 0.50417227, 0.22029209, 0.34565216, 0.4384063, 0.54746485, 0.54388714, 1.3719451, 0.27728158, 0.37382513, 0.2122018, 0.3499186, 0.2528774, 0.42956573, 0.40768594, 0.39951622, 0.31406623, 0.5680641, 0.31235093, 0.16016746, 0.28925776, 0.71438116, 0.9096967, 0.5233941, 0.90493697, 0.4180726, 0.67976063, 0.66594106, 1.6630507, 1.2804182, 1.1741501, 0.6741041, 0.25961217, 0.577223, 0.22327788, 0.45642728, 0.39504844, 0.51095754, 0.54977405, 0.40946984, 0.28941202, 0.4239157, 0.5825699, 0.8160142, 0.36685026, 0.3786761, 0.46229714, 0.60899156, 0.49396724, 0.42526263, 0.8822624, 0.784212, 0.42288822, 0.5318097, 0.9421995, 0.4653493, 0.44306904, 0.47401834, 0.35387984, 0.8951141, 0.9549009, 0.46526176, 1.10372, 1.2177194, 0.74106085, 1.0194734, 0.95805085, 0.9746156, 0.80354995, 0.49703485, 0.87352866, 0.2630544, 0.21396653, 0.73219764, 0.5903385, 0.8899887, 0.4712367, 0.48270363, 0.19140169, 0.6509601, 1.2872665, 1.0140277, 0.6434428, 0.78328747, 0.50404924, 0.47280198, 0.7919024, 0.30737627, 0.4924282, 0.27180073, 0.42958704, 0.9803709, 0.48421377, 0.49881116, 0.26156208, 0.25683132, 0.5566343, 0.19209221, 0.58168525, 1.3821992, 0.34937873, 0.63262075, 0.2261832, 0.2597644, 0.7755515, 0.9793993, 0.25198424, 0.4045449, 0.5686059, 0.28637406, 0.29798934, 0.5702198, 0.4861669, 0.3941062, 0.8413621, 1.1498709, 0.810963, 1.1299016, 0.35262197, 0.6088404, 0.5849041, 0.7122683, 0.18108214, 0.2723623, 0.26045832, 0.69807315, 0.56003815]",0.0
"[1.651297, 0.5882239, 0.09691371, 0.09919152, 0.070425406, 0.10020359, 0.109150074, 0.1869651, 0.22730558, 0.05997082, 0.047936894, 0.21972342, 0.62938523, 0.15746875, 0.32204092, 0.050576318, 0.37269035, 0.16908476, 0.32863447, 0.02600587, 0.526539, 0.5817019, 1.0532699, 0.2926397, 0.051882572, 0.100894175, 0.1306053, 0.11169653, 0.11707232, 0.09997725, 0.016897345, 0.04741469, 0.03208646, 0.018017082, 0.04747653, 0.03346397, 0.031556375, 0.019806063, 0.026496943, 0.026276637, 0.0091410745, 0.010439305, 0.011256201, 0.008487389, 0.0098203225, 0.0068961927, 0.007040914, 0.0057720216, 0.007968856, 0.0085041225, 0.006633234, 0.0052800076, 0.009100335, 0.0087206885, 0.009083507, 0.006088712, 0.011608606, 0.008499712, 0.01357505, 0.0071779257, 0.008175171, 0.0068494277, 0.008680453, 0.010545832, 0.008301039, 0.0048807063, 0.008900516, 0.0053080735, 0.0077415095, 0.018770918, 0.008825518, 0.007468386, 0.006345585, 0.0057959845, 0.0073303715, 0.005866582, 0.00482142, 0.008414344, 0.0041210516, 0.005039978, 0.012798091, 0.0053597, 0.004607646, 0.00448178, 0.0076726517, 0.006302004, 0.0064415806, 0.0058994493, 0.01104612, 0.015287103, 0.008915725, 0.0060147094, 0.006905809, 0.010133785, 0.008738503, 0.014508098, 0.010213044, 0.011029059, 0.009234657, 0.009958306, 0.009545793, 0.00597014, 0.008092104, 0.006597097, 0.005028787, 0.009783451, 0.005712044, 0.0068111653, 0.017393168, 0.0066496804, 0.008833759, 0.0073911874, 0.0063509434, 0.007451272, 0.012258409, 0.0073834755, 0.006727246, 0.003829614, 0.01142019, 0.006939897, 0.0059701176, 0.0063936887, 0.00527295, 0.007818285, 0.005386523, 0.00964178, 0.0050529754, 0.031523515, 0.012929881, 0.007972339, 0.010918585, 0.009240095, 0.006817136, 0.0049687186, 0.010308983, 0.0070501417, 0.010545078, 0.0076488657, 0.0055508, 0.012048882, 0.008778377, 0.008665389, 0.008356136, 0.009620285, 0.008645995, 0.006923073, 0.040240854, 0.010942487, 0.009069169, 0.036100436, 0.017433366, 0.009873995, 0.010217851, 0.008893891, 0.0073737325, 0.0068082428, 0.009352165, 0.0085272, 0.007197167, 0.008523249, 0.008478334, 0.008786674, 0.015866864, 0.019541102, 0.016897947, 0.046161465, 0.024301961, 0.024043467, 0.032611202, 0.011745501, 0.008961598, 0.005906758, 0.006511961, 0.0046878075, 0.016405676, 0.005855222, 0.0068900078, 0.0077363, 0.005362545, 0.009485807, 0.004690803, 0.0057582245, 0.010041158, 0.006609261, 0.005853187, 0.005512921, 0.009232806, 0.0055493712, 0.0072512426, 0.006656862, 0.012813056, 0.00879189, 0.0062148003, 0.00626003, 0.00825621, 0.013923352, 0.005702683, 0.007603125, 0.004572158, 0.0057156896, 0.0058078514, 0.008925328, 0.005664634, 0.004368022, 0.0050809635, 0.006786017, 0.00834911, 0.006533335, 0.0054187276, 0.004830805, 0.0071059405, 0.005261873, 0.008891439, 0.006566225, 0.0059585394, 0.0046434156, 0.008298241, 0.006343349, 0.005516677, 0.0041307695, 0.006914393, 0.016233338, 0.0053051542, 0.0038284995, 0.0061041107, 0.0037366867, 0.005684957, 0.0060986904, 0.0043264693, 0.011677853, 0.0042245593, 0.004769583, 0.005660384, 0.012949979, 0.0049937903, 0.00608123, 0.003943326, 0.0041677123, 0.004665886, 0.0045809704, 0.008227998, 0.004344092, 0.012143816, 0.009961383, 0.00806305, 0.0027940054, 0.0038271197, 0.005997981, 0.0036048484, 0.01890015, 0.015121324, 0.015136843, 0.008381982, 0.0052130506, 0.019531894, 0.058337398, 0.0069761937, 0.014029858, 0.018928591, 0.01577963, 0.0053138384, 0.010846088, 0.015891483, 0.051727243, 0.010544998, 0.06653581, 0.049941625, 0.10007352, 0.07762833, 0.060144328, 0.11751505, 0.5579337, 0.7788145, 0.6391981, 0.9959065, 0.6885541, 0.5105227, 1.1566374, 0.79029167, 1.7507713, 1.1054842, 2.2909627, 1.9820435, 0.7615348, 1.627999, 1.8529751, 0.8816374, 1.2172284, 0.49275213, 0.47276014, 0.08908181, 0.10387691, 0.026797876, 0.11914273, 0.10833476, 0.011570269, 0.015972136, 0.017293494, 0.012891412, 0.009099213, 0.035590805, 0.04785325, 0.037691332, 0.025269717, 0.043761156, 0.1196239, 0.04020793, 0.5442267, 0.82089555, 1.6722723, 1.3132912]",0.0
